hour,oaid,os,item_names,brand,sw,sh,req_id,key,request_uri
20,b4f71cc2cbe250c1,Android_10,"都市,爱情",Xiaomi,1080,2287,ZK_yC4jR0QlAvzE4,b4f71cc2cbe250c1,/mango.htm
20,,Android_9,"明星,真人秀,音乐,芒果出品",HUAWEI,1440,3045,ZK_yF-j6DwluE3a7,955a066278154fdc47258f7d47f44ba8,/mango.htm
20,d4c2dd63d5378328,Android_10,"古装,武侠,剧情,芒果出品",Redmi,2111,1080,ZK_yMglJIgktKD36,d4c2dd63d5378328,/mango.htm
20,,Android_10,"益智,真人秀,搞笑,芒果出品",HUAWEI,1080,2197,ZK_yaC_xbmuuc8n4,5e71b941-b289-48af-baeb-d538b276a6b0,/mango.htm
20,083024859E854BD999B6A5704CACC2A45e850fe5445a11958ea3703070bed73c,Android_12,"爱情,言情,都市,芒果出品",OPPO,1080,2316,ZK_ybINzKwlW52l4,083024859E854BD999B6A5704CACC2A45e850fe5445a11958ea3703070bed73c,/mango.htm
20,,,"芒果出品,真人秀,明星,搞笑",apple,1170,2532,ZK_ylcVK_Ql3iq74,940660aa040d02f7429d6fcfab582de2bb1d14d3,/mango.htm
20,3019fc326fd1dc32d8d5ab07d15be2b4965e0e82e98ed65e5396480dfc2a2d73,Android_11,"剧情,喜剧,芒果出品",vivo,1080,1631,ZK_ynJ-kIQlYL3D4,3019fc326fd1dc32d8d5ab07d15be2b4965e0e82e98ed65e5396480dfc2a2d73,/mango.htm
20,,Android_10,"真人秀,美食,明星",HUAWEI,2560,1600,ZK_ynMVK_Ql3irb4,97d1be7d-0c5c-42d5-9012-503e8c97be15,/mango.htm
20,70D41177BED844909CB6AB6B49F1A2C81e3dadba1a2fc76ea4de8ced18830b2b,Android_13,"喜剧,爱情,芒果出品",OPPO,2305,1080,ZK_yncVK_Ql3irf3,70D41177BED844909CB6AB6B49F1A2C81e3dadba1a2fc76ea4de8ced18830b2b,/mango.htm
20,,Android_12,"都市,爱情,芒果出品",HUAWEI,1600,2002,ZK_yxIjR0QlAv_z7,0c3b09e8-5f3a-475b-81b6-c50d8c701867,/mango.htm
20,,,"真人秀,芒果出品",apple,2532,1170,ZK_yz3K6qlp1BNm4,5b66323c55ea02de166a951ae7b44cc07b51d257,/mango.htm
20,B6AD7E67E4A94FDD9EAF0FD3F4BD2FF08ee02a2cde23e44a80e352c3050ce429,Android_12,家庭,OnePlus,1080,2297,ZK_z-Z_HQlOatpS9,B6AD7E67E4A94FDD9EAF0FD3F4BD2FF08ee02a2cde23e44a80e352c3050ce429,/mango.htm
20,bfa65c5dc5f9954e,Android_12,"明星,真人秀,音乐,芒果出品",Redmi,1080,2280,ZK_z1ghIQAljynN5,bfa65c5dc5f9954e,/mango.htm
20,,Android_12,"真人秀,芒果出品",HUAWEI,1224,2601,ZK_z95Avywku3YX6,ffb21efa-6418-4327-b23b-0f8485ff9abb,/mango.htm
20,,Android_10,"都市,芒果出品,剧情",HUAWEI,1600,2476,ZK_z9INzKwlW6RE4,9f7ae6ff-f7ff-5481-bebf-cf6ddff78500,/mango.htm
20,ED8E4BE3CE894A3DB08693F358CA0281f90b35043c5c4f2873301188baa049f3,android,"剧情,古装,爱情,芒果出品",OPPO,720,1544,ZK_zDAlJIgktKS01,ED8E4BE3CE894A3DB08693F358CA0281f90b35043c5c4f2873301188baa049f3,/mango.htm
20,,,"古装,武侠,剧情,芒果出品",apple,2778,1284,ZK_zDloTBhZtKpo5,fbca456e6fb5b775b34d0491ff195b0e77c6e671,/mango.htm
20,,Android_10,"剧情,犯罪",HUAWEI,1080,2259,ZK_zDwhIQAljyZ29,d771f6cd-ff56-1ec6-67db-063fd3d2dd2d,/mango.htm
20,,,"爱情,都市,家庭,悬疑",apple,1125,2436,ZK_zOcgdNgl5pU_7,ec4177d18dbe68c96f7fd0cfb89420f380af5107,/mango.htm
20,,Windows,其他,,0,0,ZK_zfqJ1tQk4kUw7,RkU1QUIyNDg0QzY2OUNDNjMwNDNGNTMzQ0E3RTQwQTE=,/mango.htm
20,,Windows,其他,,0,0,ZK_zfqJ1tQk4kUw7,RkU1QUIyNDg0QzY2OUNDNjMwNDNGNTMzQ0E3RTQwQTE=,/mango.htm
20,0E391F0115EB475E9CA9DFA41FEC495Aeba18f7d95f2b41c280cd4e34744d16a,Android_13,"爱情,都市,芒果出品",OPPO,1060,1578,ZK_zt4VPiwlx68M8,0E391F0115EB475E9CA9DFA41FEC495Aeba18f7d95f2b41c280cd4e34744d16a,/mango.htm
20,5B35C04F08B24B9787BE03FE2E75D8EA85d9da732ff2fafaeaba56fe2f6a4e70,Android_12,"剧情,古装,爱情,芒果出品",OPPO,720,1460,ZK_zxP81KAl07Rw2,5B35C04F08B24B9787BE03FE2E75D8EA85d9da732ff2fafaeaba56fe2f6a4e70,/mango.htm
5,,Android_10,"纪实,生活,真人秀",HUAWEI,2265,1080,ZK8Ua7PsJwl9bVg5,3ff9db7f-fffe-f855-5ef7-edbb9bdf0a9d,/mango.htm
5,59EDAA5021064E23A7C8AE25C11EE80663bd26c1486766594ae8671852de2c99,Android_11,"都市,职场",OPPO,1080,2264,ZK8UcXZwyAkAiQX0,59EDAA5021064E23A7C8AE25C11EE80663bd26c1486766594ae8671852de2c99,/mango.htm
5,,,"明星,真人秀,芒果出品",apple,2532,1170,ZK8UlAx3jBLzGOT1,ADA3D897-A522-4761-B276-458045A8EF23,/mango.htm
5,,,"真人秀,芒果出品",apple,1242,2688,ZK8VTDtNDAlrpoU1,431a2a7c9bda620045f50678848b7def5b527d20,/mango.htm
5,e30043ea97e50d9c,Android_11,"都市,剧情,爱情",Redmi,2304,1036,ZK8XMWyFqS4IQie2,e30043ea97e50d9c,/mango.htm
5,,,"明星,真人秀,音乐,芒果出品",apple,1792,828,ZK8XybxPiSDjZAT2,e2e679f010fc93d7068db93b5a59fa632800280d,/mango.htm
5,,,"明星,真人秀,芒果出品",apple,1170,2532,ZK8YGDDlHwmbLfD3,01d05e5a8eb3a7dd592ea7ade696db144a20ae01,/mango.htm
5,BE12D78064AD4DD898D6832CD7D93EBEadbb56b03078d1bc57137976ff6d4eb4,Android_12,"古装,爱情",OPPO,1080,2143,ZK8YGHK6qkI6KjF9,BE12D78064AD4DD898D6832CD7D93EBEadbb56b03078d1bc57137976ff6d4eb4,/mango.htm
5,AB25B66BEC7E42979B2C45B15336F663dc1e353adb5b54d64ced505b5aacc35a,Android_12,音乐,realme,1080,2280,ZK8YVJL5zFxc1Op4,AB25B66BEC7E42979B2C45B15336F663dc1e353adb5b54d64ced505b5aacc35a,/mango.htm
5,,Android_12,其他,HUAWEI,2053,1287,ZK8Z5myFqS4IQ3A8,de1c8c47-ae6e-43b9-ad0b-74fe0102fae5,/mango.htm
5,D3AAE3A49018884DA4C3770538C4B5DB8AB3DA2A176AC51FE264F9F11BF9AF62,,"爱情,都市,家庭",OnePlus,1080,2249,ZK8ceI6u4QkAc1q0,D3AAE3A49018884DA4C3770538C4B5DB8AB3DA2A176AC51FE264F9F11BF9AF62,/mango.htm
5,,,"剧情,喜剧,爱情,家庭",apple,1170,2532,ZK8e_bPsJwl9cb76,6d08d5440245f30fbcaad7324ac588cfcfdcdfd7,/mango.htm
5,26a33314e972b0c3b2220a27beb587059cb79f3ecf3ae21725f509679c8e43fe,Android_12,"真人秀,益智",vivo,2319,1080,ZK8elMM1KmerOI-1,26a33314e972b0c3b2220a27beb587059cb79f3ecf3ae21725f509679c8e43fe,/mango.htm
5,,,"都市,爱情,剧情",apple,2532,1170,ZK8eyMN4ewhTGXN9,b9fd3b607d16e80c03cbbbe9f12a616d33946747,/mango.htm
5,12B6C50FCCBF41E39B31A3C9E0BBDB503f92893925bedcc22b037077dd4000ac,Android_13,"都市,爱情,剧情",OPPO,1449,720,ZK8hmq5hVQ-fmp02,12B6C50FCCBF41E39B31A3C9E0BBDB503f92893925bedcc22b037077dd4000ac,/mango.htm
5,,,"爱情,都市,家庭,悬疑",apple,1125,2436,ZK8hxDDlHwmbMT24,3ae8f1c74f4fc04406d113ebe92ea93d6a92f16d,/mango.htm
16,911afa100301721f,Android_10,"亲子,明星,真人秀,教育,芒果出品",Xiaomi,1080,2206,ZK-04J_HQlOaeZJ2,911afa100301721f,/mango.htm
16,,,"真人秀,芒果出品",apple,1179,2556,ZK-15Rjj-glsQXv2,f824119e72011d090aaaa360a8d76e05f96ab98c,/mango.htm
16,987A35881F4D4F6DA1CC309CFD87ECA48cf50f08f1cf29c48407ca7bdc5902c0,Android_13,"亲子,明星,真人秀,教育,芒果出品",OPPO,1536,720,ZK-16j1no0Fkur73,987A35881F4D4F6DA1CC309CFD87ECA48cf50f08f1cf29c48407ca7bdc5902c0,/mango.htm
16,92F28CF4EE7047DC950F8949DC547D2A41fbfae83f1337cb36c50e5a446103d9,Android_13,"音乐,芒果出品",OPPO,1080,2257,ZK-1IQhIQAljjSc5,92F28CF4EE7047DC950F8949DC547D2A41fbfae83f1337cb36c50e5a446103d9,/mango.htm
16,CC43A32F1CFC4415AF09620E0D6BCABDfd7a449826522247aefa15b7d53f42d5,Android_12,"剧情,爱情,芒果出品",OPPO,1548,688,ZK-1Yhjj-glsQQQ6,CC43A32F1CFC4415AF09620E0D6BCABDfd7a449826522247aefa15b7d53f42d5,/mango.htm
16,,Windows,"古装,言情,玄幻",,1920,1080,ZK-1vIuNR2p51gg5,QkZGRUY0QzA5QjE2RTY4NDg3OEZFOURBOEREQ0M5NUM=,/mango.htm
16,57cbd89778913554,Android_13,"亲子,明星,真人秀,教育,芒果出品",Xiaomi,2166,1080,ZK-1xsuf-j6AT0k8,57cbd89778913554,/mango.htm
16,,,"偶像,喜剧,爱情,古装,芒果出品",apple,750,1334,ZK-2CqJ1tQk4VTM5,017026fc89f85bdc7ef804ac5aa646a5a8b071ac,/mango.htm
16,,Android_9,其他,HUAWEI,1080,2139,ZK-2SO8jxQlRbdW2,dc1ce4177893ca8c54405e4fbc5394b2,/mango.htm
16,,,"真人秀,益智,芒果出品",apple,2160,1620,ZK-2YO5RcU6b5Sz7,375fb7895aad3364fe5b49a529bf87f325ae7ff2,/mango.htm
16,,,"都市,爱情,剧情",apple,2688,1242,ZK-2c8uf-j6AUNj5,fc48b142578fe2678ea88df9a7c6e29e3ed80631,/mango.htm
16,A52C118BEC8A43DEA747B92A413BA43334f315d4240573075326c2e8884fb5d6,Android_12,其他,OPPO,1536,720,ZK-2jBPpuQl6BV68,A52C118BEC8A43DEA747B92A413BA43334f315d4240573075326c2e8884fb5d6,/mango.htm
16,90FD47453CE44D23AF21904DB5AF1278c391ded02226e59b9c6c6e32a4c3f991,Android_13,"真人秀,竞技",OPPO,2293,1080,ZK-2kZ_HQlOaex26,90FD47453CE44D23AF21904DB5AF1278c391ded02226e59b9c6c6e32a4c3f991,/mango.htm
16,aaad442558c0befe,Android_13,"益智,真人秀,搞笑,芒果出品",Xiaomi,2319,1038,ZK-344mdFkwHQRN9,aaad442558c0befe,/mango.htm
16,,,"真人秀,益智,芒果出品",xiaomi,2160,1080,ZK-382Xs8hv4VSy3,NURFNTk5OTM3MDQwQjY4Mjc0N0RBOUI1MjVEMkNDQjg=,/mango.htm
16,,Android_10,"芒果出品,古装,爱情,玄幻,网剧",OPPO,1080,2161,ZK-3B2yFqUskEb24,a39520e0ff1cde4754e8a2efb21482f6,/mango.htm
16,,Android_9,"真人秀,益智,芒果出品",HONOR,2322,1080,ZK-3dsM1KkvQtQM4,6ffa6cf6-faef-f76c-fff5-7fbefff7debc,/mango.htm
16,,Android_10,其他,HONOR,1080,2292,ZK-3dv81KAl0sgf6,904ded10-c9aa-4431-916e-5932c0413a73,/mango.htm
16,2cad0468fc934214f50a23c8f3ca632c8446e35ea57d128e0f749146189f54de,Android_11,"剧情,悬疑,谍战,年代",vivo,1080,2283,ZK-3eVHzAQlEuBO1,2cad0468fc934214f50a23c8f3ca632c8446e35ea57d128e0f749146189f54de,/mango.htm
16,,,"真人秀,竞技",apple,2556,1179,ZK-3xsVK_Ql3USo1,abe2aae34c04b79683de76943f210cca243f6760,/mango.htm
16,f29ccb6ee9bedfbd,Android_10,"芒果出品,网剧,都市,爱情,职场",Redmi,1080,2265,ZK-46f81KAl0s054,f29ccb6ee9bedfbd,/mango.htm
16,24ED3D0C2545487BA24D5DEF58A4633E6a124f28431fcadd36cb6aa91877e8af,Android_10,"爱情,悬疑,犯罪",OPPO,1544,720,ZK-4ZC_xbmuuOwG3,24ED3D0C2545487BA24D5DEF58A4633E6a124f28431fcadd36cb6aa91877e8af,/mango.htm
16,869158D996674003BE887A598CB07E818fa2826943a4e4fd2cf3f74810896ab6,Android_12,"都市,爱情,芒果出品",OPPO,1080,2237,ZK-4_VHzAQlEuWh5,869158D996674003BE887A598CB07E818fa2826943a4e4fd2cf3f74810896ab6,/mango.htm
16,,,其他,apple,828,1792,ZK-4qu8jxQlRb_d3,ade2e3cf1872d7bd8d8dd53dc5c75df32ffd3359,/mango.htm
16,80de171673053ea5,Android_11,"都市,爱情,剧情",Xiaomi,2166,1080,ZK-4ye5RcU6b6194,80de171673053ea5,/mango.htm
16,c8e340014eeed4e9eb3dda29182c871e257c2429f891b66a7a325327656d672a,Android_11,"明星,真人秀,音乐,芒果出品",vivo,1080,2319,ZK-5X02VgwkyPoZ5,c8e340014eeed4e9eb3dda29182c871e257c2429f891b66a7a325327656d672a,/mango.htm
16,4115CFED080744149C855E310AD9351D03c5c64a066b2b748f99e1541bbeadfe,Android_11,"芒果出品,真人秀,明星,搞笑",OPPO,2340,1080,ZK-5Zu8jxQlRcJy0,4115CFED080744149C855E310AD9351D03c5c64a066b2b748f99e1541bbeadfe,/mango.htm
16,,9,其他,HUAWEI,1600,2560,ZK-5a1HzAQlEucf9,a64437040f5a9110381978f762c09c90,/mango.htm
16,,Android_10,"真人秀,益智,芒果出品",HUAWEI,1600,2006,ZK-5ioNzKwlWr540,5bf32054-f0fa-4df8-b805-55a5576f05cb,/mango.htm
16,B1E9B6CF64004709BCC66B3D80E9BC3941a36c7b4d5934a950ab3170641d7891,Android_12,"都市,爱情,剧情",OPPO,1536,688,ZK-63mAvoglC1x48,B1E9B6CF64004709BCC66B3D80E9BC3941a36c7b4d5934a950ab3170641d7891,/mango.htm
16,,Android_10,"芒果出品,青春,网剧,爱情,偶像",HUAWEI,1176,2328,ZK-6C4nK1AldGd76,f7ca77ff-98de-f350-5d8b-cdf7cd0b30ce,/mango.htm
16,4f5352f567ddd46d,Android_13,"都市,爱情,剧情",Redmi,2320,1080,ZK-6G8uf-no9T2e2,4f5352f567ddd46d,/mango.htm
16,,,"古装,武侠,剧情,芒果出品",apple,1170,2532,ZK-6QTWhNwltbMu9,7aa43983b8285d398820c8e3963ded6ce25f4756,/mango.htm
16,8236dfa9d9261f31,Android_9,"都市,爱情,芒果出品",xiaomi,720,1344,ZK-6jFoTBhZt8vp8,8236dfa9d9261f31,/mango.htm
16,,,"都市,爱情,芒果出品",apple,828,1792,ZK-74kzE2QlwsEO7,5d9e4b03edb3b521f0d81dd8b3f5dac8a2f41e99,/mango.htm
16,,,"音乐,竞技",apple,1125,2436,ZK-7XHgmtgkEcQB4,d9ad2afd7ace21b40ae963009011959984094f4b,/mango.htm
16,,,其他,apple,2208,1242,ZK-7xFoTBhZt8_67,1f67d195af90f281b4dff9c8c52a0125f984afcd,/mango.htm
16,0f3d67c3b7722cb5,Android_11,"爱情,悬疑,都市,芒果出品",Redmi,1080,2276,ZK-88onK1AldHD36,0f3d67c3b7722cb5,/mango.htm
16,,Android_10,其他,HONOR,2313,1080,ZK-8B8N4ewSWZG62,65414425-5757-489d-8d17-b2c930245d34,/mango.htm
16,,Android_10,"都市,爱情,剧情",HUAWEI,2292,1080,ZK-8a8KDAgJ8Mbx3,1a09f735-25fd-446b-86b6-427264cda3b6,/mango.htm
16,DCA5EF7E00F147B5B69D372E2647FF1C5ccaae9c7508550588f4febaa6cdad59,android,"真人秀,美食",OPPO,1080,2264,ZK-8bYnK1AldG9W8,DCA5EF7E00F147B5B69D372E2647FF1C5ccaae9c7508550588f4febaa6cdad59,/mango.htm
16,D992E383875F4CA29C494F299D92238764ba9948628d5ce6e779ac813f94e6cd,Android_11,"仙侠,古装,爱情",OPPO,1080,2340,ZK-8iL36HAmDM4B5,D992E383875F4CA29C494F299D92238764ba9948628d5ce6e779ac813f94e6cd,/mango.htm
16,,,"亲子,明星,真人秀,教育,芒果出品",apple,2160,1620,ZK-8rXSqPwuscZb2,a028c48a4a76db8480ee23e6d7731241c0d8ecf9,/mango.htm
16,F4A45F2C31AF4BA496CF3407E425A7793a0b3f497ec6a1414477a1b44cb6b023,Android_11,"古装,武侠,剧情,芒果出品",OPPO,1080,2285,ZK-8rkzE2QlwsOR7,F4A45F2C31AF4BA496CF3407E425A7793a0b3f497ec6a1414477a1b44cb6b023,/mango.htm
16,,Android_10,其他,HUAWEI,960,540,ZK-vGO8jxQlRZxO7,fd87d737-f7d7-0eb0-ee7e-bf3fdf96dc08,/mango.htm
16,,,"芒果出品,真人秀,明星,搞笑",apple,1242,2688,ZK-vM1oTBhZt6Iy1,a9bdaea9ed44a689505ff41cd7181b808874447b,/mango.htm
16,29ef0897ee0c9f26cb99ce3648e26590f1041d7d6301f09ad0cd6d80d9dafc12,Android_9,"爱情,都市,家庭",vivo,2256,1080,ZK-vMJAvywkumnr2,29ef0897ee0c9f26cb99ce3648e26590f1041d7d6301f09ad0cd6d80d9dafc12,/mango.htm
16,,Android_10,"青春,校园",HUAWEI,1080,2265,ZK-vNQx3jBktigH5,fdfdf87f-fdde-e821-77f7-f5d8afed85de,/mango.htm
16,151348AAE8BE467980FB0487925D224B5823499d343ec8240c9234d1be28f349,Android_13,"年代,剧情",OPPO,1080,2237,ZK-vN_cx6gjuu3A7,151348AAE8BE467980FB0487925D224B5823499d343ec8240c9234d1be28f349,/mango.htm
16,,Mac,其他,,834,1112,ZK-vP-5RcUz4ias2,RDkzRDJCMjlFODBCRTkxN0VBRUFCMDhDOUU4NEY2REU=,/mango.htm
16,,Android_10,"家庭,爱情",HUAWEI,1080,2265,ZK-vPAhIQAljh5W8,bfefe7ff-21ef-0a8c-ed9f-feffbdebd742,/mango.htm
16,,,"爱情,都市,家庭",apple,1242,2688,ZK-vUC_xbmuuMoa4,46918f8e98d4f02f0ca701d033d35a6e755e91bd,/mango.htm
16,,,"古装,武侠,剧情,芒果出品",apple,1170,2532,ZK-vVbxPiRM0JZn1,3fd23430de58d17699eb7a600fc046b7b647fad6,/mango.htm
16,,,"都市,剧情,爱情",apple,2001,1125,ZK-vWAlJIgkt5zn2,4f374c9b4bb1dd26626a8d7adfef28aeed0723b8,/mango.htm
16,FC187B08371040FF86F07CCFF691945Ac907f4b100d649b93640e00c2ef5c6c6,Android_13,"青春,校园",OPPO,2288,1080,ZK-vZ3K6qlp1wzB4,FC187B08371040FF86F07CCFF691945Ac907f4b100d649b93640e00c2ef5c6c6,/mango.htm
16,,,其他,apple,2532,1170,ZK-vaZB1kQh6Mzh0,93edba23e3edef210c767daa369ed84639524e31,/mango.htm
16,,Android_10,"芒果出品,网剧,都市,爱情",HUAWEI,2140,1080,ZK-vbP81KAl0qmy0,75b5f7dd-ff02-a015-fe77-deebfd9de32c,/mango.htm
16,,,"都市,剧情",apple,1170,2532,ZK-vfswOBAlX32t0,4FA1EDB0-D136-47B1-A138-4785989511E5,/mango.htm
16,,,"都市,爱情,芒果出品",OPPO,1520,720,ZK-vg4jR0QlAfnT6,c8d1751437f34466a45ea3e830455542,/mango.htm
16,,,"喜剧,爱情,芒果出品",apple,1170,2532,ZK-vhVoTBhZt6L95,741e0503fd66391d88e53b7eab00e3d6af7ea57a,/mango.htm
16,CA4B2EDEF0ED4DDCA5152DAAF00FE9C99f0d594b8d4ceea088d923defc4d728f,,"爱情,都市,家庭",OPPO,1080,2132,ZK-vjEzE2QlwpPF1,CA4B2EDEF0ED4DDCA5152DAAF00FE9C99f0d594b8d4ceea088d923defc4d728f,/mango.htm
16,ef55874a986e4d34,Android_10,"都市,职场",Redmi,1080,2175,ZK-vjVHzAQlEsIw0,ef55874a986e4d34,/mango.htm
16,475764EFB970410181532332349B97CEdfa668bad0e48d7014f1322a29888b0c,Android_11,"文化,脱口秀,搞笑",OPPO,720,1528,ZK-vlXK6qlp1w0-4,475764EFB970410181532332349B97CEdfa668bad0e48d7014f1322a29888b0c,/mango.htm
16,c92c23408d043d66,Android_11,"真人秀,音乐",Redmi,1080,2260,ZK-vlXytaQl3Nnv7,c92c23408d043d66,/mango.htm
16,69CFCFC576F64F7EB3C9F0263F83974553c0e3e65b4d6a940e76bc86c8d0c299,Android_12,"都市,爱情,芒果出品",OPPO,2161,1080,ZK-voIjR0QlAfom9,69CFCFC576F64F7EB3C9F0263F83974553c0e3e65b4d6a940e76bc86c8d0c299,/mango.htm
16,34a2d2517748a51e,Android_12,"纪实,生活,真人秀",Redmi,1220,2482,ZK-voO8jxQlRZ3M8,34a2d2517748a51e,/mango.htm
16,,Android_12,"古装,武侠,剧情,芒果出品",HUAWEI,1200,2499,ZK-w5k2VgwkyNo12,d28f470c-5b0e-4299-9d4a-9a8ddb3e6a99,/mango.htm
16,6207CD6C6DE640A2B8E1E3A4C6AE39A74115c54fe60ffbb56459acbae0cf3984,Android_11,"古装,爱情",OPPO,2158,1080,ZK-w6hqdiglOQod3,6207CD6C6DE640A2B8E1E3A4C6AE39A74115c54fe60ffbb56459acbae0cf3984,/mango.htm
16,,Android_10,剧情,HONOR,1080,2322,ZK-w7AhIQAljiQZ4,bdeb7b5f-ef1a-ad0f-fff7-fffff1cfdf0e,/mango.htm
16,,,"芒果出品,真人秀,明星,搞笑",apple,1170,2532,ZK-w7Ax3jBkti3e2,438c556864c454909083958f57108dd37dbb93bc,/mango.htm
16,7C8FA0B843674037A8D94BC766EFEFE0220fa7fa0163fe17c02e65104c82f458,Android_11,"真人秀,竞技",OPPO,2290,1080,ZK-w8MgdNgl5ZI60,7C8FA0B843674037A8D94BC766EFEFE0220fa7fa0163fe17c02e65104c82f458,/mango.htm
16,,Windows,"文化,脱口秀,搞笑",,0,0,ZK-wFwhIQAljiDM1,NjM5REY2NzY5RERGNzEzOTY5Mzk3N0RDOTg3NTBFMzE=,/mango.htm
16,,Android_12,"真人秀,教育",HUAWEI,1080,2143,ZK-wMizKcAljb1W6,03bc2c12-7da0-43b8-84c7-50b24ea3164e,/mango.htm
16,5e67d60a8fe3e29714967a79815c31a134c125795f1b51ab78c10f91c35d2323,Android_11,"明星,真人秀,音乐,芒果出品",vivo,1080,2216,ZK-wN_81KAl0qwv3,5e67d60a8fe3e29714967a79815c31a134c125795f1b51ab78c10f91c35d2323,/mango.htm
16,CBA7392DDD7C4C548CE0614553591CA67aa0ea688eca7940ded632fe9abc135d,Android_11,其他,OPPO,1080,2304,ZK-wSE2VgwkyNe_7,CBA7392DDD7C4C548CE0614553591CA67aa0ea688eca7940ded632fe9abc135d,/mango.htm
16,,Mac,"爱情,言情,都市,芒果出品",,0,0,ZK-wTwhIQAljiGm8,OTkxNkIzNEQzREVBRTFDMDNEQ0JDMEEyQzc2QkFCM0U=,/mango.htm
16,,,"青春,爱情",apple,1179,2556,ZK-wdghIQAljiI39,c72cb3e13e2dbd4ae26522d240b07e4c53b82846,/mango.htm
16,,Android_11,其他,HONOR,1080,2316,ZK-wr7xPiRM0Jr08,b553666f-aeff-44a5-95c5-fe0732d81291,/mango.htm
16,,Android_9,其他,HONOR,720,1506,ZK-x4HK6qlp1xXm6,feff8fef-7ff7-9f28-9e75-d4d767d3a6f3,/mango.htm
16,,Android_12,"真人秀,芒果出品",HUAWEI,2328,1128,ZK-xfqJ1tQk4UMv1,484235ac-d795-4cb6-90d0-3e7aac984298,/mango.htm
16,,Android_12,"真人秀,芒果出品",HUAWEI,1080,2277,ZK-xnXytaQl3OGL1,bfdbaefe-3f3b-e6ec-fc5a-8bf5d7fa8024,/mango.htm
16,,,"芒果出品,爱情,古装",apple,960,2079,ZK-xyAlJIgkt6XJ0,f07bdaf8b211a5048c7ab3068e9b840cd000cb9d,/mango.htm
16,,Android_12,"都市,爱情,剧情",HUAWEI,2280,1080,ZK-yFl7magh81yU4,2fe8ed5e-aa1a-40c6-8702-77043d296ce1,/mango.htm
16,8724217f44e74acac7e9fc8fc3b9c8df5040ff0ee403d018f108c31f07ffd427,Android_10,"家庭,喜剧,青春",vivo,1080,2241,ZK-yFloTBhZt6yu7,8724217f44e74acac7e9fc8fc3b9c8df5040ff0ee403d018f108c31f07ffd427,/mango.htm
16,c60ffcb4dff12935,,"爱情,都市,家庭",Redmi,1080,2190,ZK-yHrxPiRM0KCp6,c60ffcb4dff12935,/mango.htm
16,D71B3C7983EE4FD58AD50FDE8A27FADBaf40cf9ff3a7a18de15aff3b2e65839c,Android_11,"爱情,都市,芒果出品",OPPO,2560,1564,ZK-yycVK_Ql3THh4,D71B3C7983EE4FD58AD50FDE8A27FADBaf40cf9ff3a7a18de15aff3b2e65839c,/mango.htm
16,,,"芒果出品,悬疑,都市,言情",apple,2532,1170,ZK-z8HK6qlp1x4b6,cff2ab0405b392cdc9a0986611ff5b2d1a053ad0,/mango.htm
16,,,"亲子,明星,真人秀,教育,芒果出品",apple,2048,1536,ZK-zE17magh82fd0,C0279E8C-9E25-40B6-8054-0282B9261A73,/mango.htm
16,,Android_10,"都市,爱情,芒果出品",HONOR,1080,2292,ZK-zQaJ1tQk4Uo78,029f4c7b-d2e6-480f-a710-5ab59a4df8d6,/mango.htm
16,,Android_11,"古装,武侠,剧情,芒果出品",Coolpad,1461,720,ZK-zS5L5zANjBw77,bbd69e14-fee0-4049-b2f7-0bd9395f9d53,/mango.htm
16,467C4BE8690F43489DA2A069B5EF49DC21628baae983acb2bd417945b051e56e,Android_11,其他,OPPO,2150,1080,ZK-zgZ-kIQlY8em0,467C4BE8690F43489DA2A069B5EF49DC21628baae983acb2bd417945b051e56e,/mango.htm
16,,Android_12,"爱情,奇幻",HONOR,1080,2177,ZK-zlxjj-glsP090,084e89e3-1b30-4063-b2ed-02d53d7f6000,/mango.htm
16,da83aa157f3570f31a511dc2a0f5e9827905f13465936f214e71b2d417b8dad3,Android_13,"古装,武侠,剧情,芒果出品",vivo,2194,1080,ZK-zt5_HQlOaeHk3,da83aa157f3570f31a511dc2a0f5e9827905f13465936f214e71b2d417b8dad3,/mango.htm
16,c8dc2bc7700d3cbcc0c1758ffe4d1f3334776dcc202e153c151add8433be799e,Android_10,其他,vivo,1080,2214,ZK-zuMwOBAlX4389,c8dc2bc7700d3cbcc0c1758ffe4d1f3334776dcc202e153c151add8433be799e,/mango.htm
16,,,"芒果出品,爱情,古装",apple,1242,2208,ZK-zuXgmtgkEaiZ9,fe5323f5a71bc671c532dcd2d32e7871fa9ad7d2,/mango.htm
16,DB724CB3F26E43C7B737FB389FFE7A1C8aed7ae70b5647ed9ee990dc9539c3ed,Android_12,"真人秀,芒果出品",OPPO,1080,2158,ZK-zvHytaQl3OoJ6,DB724CB3F26E43C7B737FB389FFE7A1C8aed7ae70b5647ed9ee990dc9539c3ed,/mango.htm
16,89355DB404F646C28FB6CCA94D9C89DA1bb857733a8fec115817e247b29dbeee,Android_11,"音乐,芒果出品",OPPO,1080,2331,ZK-zvhqdiglORVj4,89355DB404F646C28FB6CCA94D9C89DA1bb857733a8fec115817e247b29dbeee,/mango.htm
10,5417e94102390c0d,Android_12,"纪实,生活,真人秀",Redmi,1080,2320,ZK9bXLeNJglz3nz3,5417e94102390c0d,/mango.htm
20,5B63471BD5DE4F9282DF1B4A321A947Be693a6898a49778a0207e637eb6df57a,android_10,其他,OPPO,1080,2245,ZK_oCINzKwlW2yi9,5B63471BD5DE4F9282DF1B4A321A947Be693a6898a49778a0207e637eb6df57a,/mango.htm
