hour,oaid,os,item_names,brand,sw,sh,req_id,key,request_uri
0,,,"亲子,明星,真人秀,教育,芒果出品",apple,2160,1620,ZK7OA4uNRxfxC801,B5304EAD-D078-4239-AD7A-B6A31A60D5D9,/mango.htm
0,,,"青春,校园",Xiaomi,0,0,ZK7OCp_HQj_QVaE9,e3c5d8d4556f1d4cbe095c49c3a5df47,/mango.htm
0,,,"爱情,都市,家庭",Lenovo,0,0,ZK7OCu71zwlvOzB1,0880c8c098b3a342b8470c048b8191b3,/mango.htm
0,,,"爱情,言情,都市,芒果出品",ChangHong,0,0,ZK7OD7mw5gkD9mn0,46f9635c6ab4e51a3b3df783b7ea19c9,/mango.htm
0,,,"爱情,都市,家庭,悬疑",Android,0,0,ZK7ODHZwyAkAYsM2,29d5555e016ab001bade0f19f875cce3,/mango.htm
0,,linux,其他,SAMSUNG,0,0,ZK7ODl9p9gl1NMi1,a3b15af90925e4ebef4a33d0d82254dd,/mango.htm
0,,Android_10,"真人秀,竞技",HONOR,1080,2289,ZK7OEHK6qkI6AfX6,b589cafa-bf07-4b46-b0be-9738eef4acb5,/mango.htm
0,,,"真人秀,教育",Xiaodu,0,0,ZK7OEPM2OQmItUA9,bda6103255d80af3468ef06603265233,/mango.htm
0,,,"益智,真人秀,搞笑,芒果出品",apple,2532,1170,ZK7OET1no2un-wE5,e05f4c01271fbc82854bc04244555f9df63f73e5,/mango.htm
0,,,"亲子,明星,真人秀,教育,芒果出品",Hisense,0,0,ZK7OEX5G_AmLqQm3,0a0bcbb1066a75ee685f944f9c60e9bc,/mango.htm
0,591de12e628e5ac2,Android_10,"真人秀,芒果出品",Xiaomi,1080,2115,ZK7OEu71zwlvOzk3,591de12e628e5ac2,/mango.htm
0,,,"剧情,爱情,古装",Android,0,0,ZK7OEwx3jBLz8pr4,47e750aa64912914f8d4b9d36a8dbc83,/mango.htm
0,,,"纪实,生活,真人秀",Xiaodu,0,0,ZK7OF-M7dQlPggt8,f31b2b7658c83c47d33e737fe71c0302,/mango.htm
0,,9,"亲子,明星,真人秀,教育,芒果出品",changhong,0,0,ZK7OF4s1jAmE5bE6,7fda82103cc053b5e41d877e2e9b89dc,/mango.htm
0,,,"剧情,喜剧,芒果出品",Konka,0,0,ZK7OFC-64AlHKVm0,96846627c9c198cef20bbf81e1afa744,/mango.htm
0,2bbb5a4c55b65e6b9ea927610c27cf6baf0bd4b965355a71c789451ea986cdcc,Android_12,"青春,校园,芒果出品",vivo,2318,1080,ZK7OFDtNDAlrf--8,2bbb5a4c55b65e6b9ea927610c27cf6baf0bd4b965355a71c789451ea986cdcc,/mango.htm
0,,,"真人秀,益智,芒果出品",apple,2160,1620,ZK7OFMuf-ggxG0e7,f6dc472bc8bf954ed3564badf80700d48c98a681,/mango.htm
0,,Android_12,"都市,爱情,剧情",HUAWEI,2241,1080,ZK7OFa5hVQ-fPMm3,9bd8882d-8c34-463a-b305-e904aae67a85,/mango.htm
0,63f2bd54e285bc698562fa0605eab408e75d987b1861f467e26989afd3a48ade,Android_11,其他,vivo,1080,2320,ZK7OFrmw5gkD9nN6,63f2bd54e285bc698562fa0605eab408e75d987b1861f467e26989afd3a48ade,/mango.htm
0,6C969E2E03B34E21A335AFBB42DFB9961e0cbbcff25d3fb6810d75ab751bd3cb,Android_9,其他,OPPO,1080,2260,ZK7OGCZk2gk5LOH5,6C969E2E03B34E21A335AFBB42DFB9961e0cbbcff25d3fb6810d75ab751bd3cb,/mango.htm
0,,,"亲子,明星,真人秀,教育,芒果出品",Xiaodu,0,0,ZK7OGRaTsgl7SlP9,17381f711e9df448e060c904b7160591,/mango.htm
0,,9,"音乐,芒果出品",Xiaomi,0,0,ZK7OGTnHUwlXDs76,fab509ade36f6afe97f896c5e2a510e0,/mango.htm
0,,10,"都市,爱情,芒果出品",skyworthbox,0,0,ZK7OGYJKyQlMtNa5,e4de6252e40b56760dac645d299a1aa5,/mango.htm
0,,,"芒果出品,爱情,都市",apple,2532,1170,ZK7OGi-64AlHKWH4,89db44126b5f4b8d63463336e4431b036f8f0f07,/mango.htm
0,,,其他,Hisense,0,0,ZK7OGl9p9gl1NNd7,216c8c16f2f41cbb610b255f9e398a42,/mango.htm
